date,market,arrivals,index_2019
2023-07-01,Americas,81637,101.75888714266274
2023-07-01,Canada,9770,84.61133202947396
2023-07-01,USA,64786,106.58382334191106
2023-07-01,Other Markets In Americas,7081,89.69062371357096
2023-07-01,Europe,144826,81.4846523997226
2023-07-01,Belgium & Luxembourg,3995,139.10974406592769
2023-07-01,Denmark,2881,90.86178348971063
2023-07-01,Finland,1062,41.41023558082859
2023-07-01,France,18158,102.39088756061803
2023-07-01,Germany,21074,66.41716370283409
2023-07-01,Italy,6965,81.36365406331528
2023-07-01,Netherlands,10867,131.1212331453048
2023-07-01,Norway,3585,126.79045092838197
2023-07-01,Rep Of Ireland,2344,113.91543819860685
2023-07-01,Russian Federation,3627,54.22943221320974
2023-07-01,Spain,5983,109.78149512989495
2023-07-01,Sweden,1930,46.18421839791014
2023-07-01,Switzerland,8501,104.09281537943491
2023-07-01,United Kingdom,36886,72.8227553835751
2023-07-01,Other Markets In Europe,16968,74.43955369024465
2023-07-01,Oceania,116877,106.21110392531348
2023-07-01,Australia,98408,103.28512353323957
2023-07-01,New Zealand,15350,120.37091493657981
2023-07-01,Other Markets In Oceania,3119,155.02630161951706
2023-07-01,Africa,5926,78.17426291141746
2023-07-01,Egypt,348,80.58664608259359
2023-07-01,Mauritius,413,37.84361637141112
2023-07-01,South Africa (Rep Of),2166,60.818494512951304
2023-07-01,Other Markets In Africa,2999,120.1562552168542
2023-07-01,Others,104,24960.0
2023-06-01,Total International Visitor Arrivals By Place Of Residence,1129310,70.89196828460491
2023-06-01,Southeast Asia,475814,86.1939854080183
2023-06-01,Brunei Darussalam,4121,68.11194975483444
2023-06-01,Indonesia,217052,83.73311352763076
2023-06-01,Malaysia,85945,84.48551276695092
2023-06-01,Myanmar,9877,75.9803324508151
2023-06-01,Philippines,71409,103.32595785729357
2023-06-01,Thailand,31029,70.44747203181552
2023-06-01,Vietnam,48924,99.17931703229686
2023-06-01,Other Markets In Southeast Asia,7457,78.11648858160486
2023-06-01,Greater China,167228,43.89428288698327
2023-06-01,China,113290,37.48097664262555
2023-06-01,Hong Kong SAR,23179,56.934306569343065
2023-06-01,Taiwan,28980,81.70495901360104
2023-06-01,Other Markets In Greater China,1779,70.09226122073743
2023-06-01,North Asia,65648,51.47675078887028
2023-06-01,Japan,25370,34.42691912772473
2023-06-01,South Korea,40187,74.66834301569409
2023-06-01,Other Markets In North Asia,91,554.3147208121827
2023-06-01,South Asia,133366,93.38848907009599
2023-06-01,Bangladesh,9685,84.84078664973063
2023-06-01,India,114588,96.97198787300078
2023-06-01,Pakistan,1724,103.57464704115348
2023-06-01,Sri Lanka,4368,53.08486935385861
2023-06-01,Other Markets In South Asia,3001,90.03
2023-06-01,West Asia,15806,112.29707167469894
2023-06-01,Iran,322,48.51833249623305
2023-06-01,Israel,1012,49.98147919496234
2023-06-01,Kuwait,967,120.56103896103896
2023-06-01,Saudi Arabia,2965,229.97866976924567
2023-06-01,United Arab Emirates,7525,110.75677664663313
2023-06-01,Other Markets In West Asia,3015,120.53973013493253
2023-06-01,Americas,70361,87.70357874793162
2023-06-01,Canada,6664,57.712376319796775
2023-06-01,USA,59074,97.18662643318083
2023-06-01,Other Markets In Americas,4623,58.55666620926968
2023-06-01,Europe,88537,49.814305922377486
2023-06-01,Belgium & Luxembourg,1646,57.31530381289536
2023-06-01,Denmark,1499,47.27588110068596
2023-06-01,Finland,1221,47.610073111291626
2023-06-01,France,9709,54.747941806699
2023-06-01,Germany,15026,47.3561878048204
2023-06-01,Italy,3426,40.02180600443908
2023-06-01,Netherlands,5041,60.82471117010046
2023-06-01,Norway,1831,64.75685234305924
2023-06-01,Rep Of Ireland,1626,79.02154543981858
2023-06-01,Russian Federation,2796,41.80465742159758
2023-06-01,Spain,3562,65.3587975351305
2023-06-01,Sweden,1538,36.80379683729834
2023-06-01,Switzerland,3991,48.86888909296844
2023-06-01,United Kingdom,24244,47.86409156643157
2023-06-01,Other Markets In Europe,11381,49.92907593992659
2023-06-01,Oceania,107915,98.06695312251516
2023-06-01,Australia,90770,95.26858246394761
2023-06-01,New Zealand,13352,104.70309161128428
2023-06-01,Other Markets In Oceania,3793,188.52669510831296
2023-06-01,Africa,4575,60.352219510586366
2023-06-01,Egypt,211,48.86144345812428
2023-06-01,Mauritius,349,31.979230299328044
2023-06-01,South Africa (Rep Of),1946,54.64117743407352
2023-06-01,Other Markets In Africa,2069,82.8953958131615
2023-06-01,Others,60,14400.0
2023-05-01,Total International Visitor Arrivals By Place Of Residence,1112512,69.8374807805141
2023-05-01,Southeast Asia,456263,82.65231028136762
2023-05-01,Brunei Darussalam,4570,75.53302848327917
2023-05-01,Indonesia,183758,70.88913935651537
2023-05-01,Malaysia,98347,96.6769064412278
2023-05-01,Myanmar,10104,77.72656465354216
2023-05-01,Philippines,59346,85.87128086094113
2023-05-01,Thailand,40375,91.66639863626129
2023-05-01,Vietnam,50765,102.91141421683734
2023-05-01,Other Markets In Southeast Asia,8998,94.2593756547245
2023-05-01,Greater China,148053,38.86119707385446
2023-05-01,China,95613,31.632700324224178
2023-05-01,Hong Kong SAR,26356,64.73793450716622
2023-05-01,Taiwan,24313,68.54702099715949
2023-05-01,Other Markets In Greater China,1771,69.77706274419673
2023-05-01,North Asia,68419,53.64958280867225
2023-05-01,Japan,29130,39.529213803335495
2023-05-01,South Korea,39203,72.84004905178928
2023-05-01,Other Markets In North Asia,86,523.8578680203045
2023-05-01,South Asia,147713,103.43486260374523
2023-05-01,Bangladesh,9529,83.474223643292
2023-05-01,India,130444,110.39038979741085
2023-05-01,Pakistan,1222,73.41544007209372
2023-05-01,Sri Lanka,4276,51.9667814462224
2023-05-01,Other Markets In South Asia,2242,67.25999999999999
2023-05-01,West Asia,9408,66.84112680726102
2023-05-01,Iran,190,28.628829733802114
2023-05-01,Israel,1184,58.47635510556859
2023-05-01,Kuwait,305,38.02597402597402
2023-05-01,Saudi Arabia,836,64.84390149311615
2023-05-01,United Arab Emirates,5240,77.12498466822029
2023-05-01,Other Markets In West Asia,1653,66.08695652173913
2023-05-01,Americas,70426,87.78459994744009
2023-05-01,Canada,12592,109.05075669551034
2023-05-01,USA,50898,83.73573674029248
2023-05-01,Other Markets In Americas,6936,87.85399888113659
2023-05-01,Europe,113597,63.91402136806437
2023-05-01,Belgium & Luxembourg,2066,71.94010794498288
2023-05-01,Denmark,1727,54.46660884648742
2023-05-01,Finland,1122,43.7497969130788
2023-05-01,France,13557,76.44637419645878
2023-05-01,Germany,22534,71.01852362530433
2023-05-01,Italy,4092,47.8018768739535
2023-05-01,Netherlands,6631,80.00965280082049
2023-05-01,Norway,1210,42.79398762157383
2023-05-01,Rep Of Ireland,1777,86.35995464117934
2023-05-01,Russian Federation,3966,59.298022651665235
2023-05-01,Spain,3689,67.68910839615285
2023-05-01,Sweden,1585,37.928490238698224
2023-05-01,Switzerland,5383,65.91361312639667
2023-05-01,United Kingdom,30608,60.42831688934736
2023-05-01,Other Markets In Europe,13650,59.88330433002355
2023-05-01,Oceania,94073,85.4881386377646
2023-05-01,Australia,79700,83.649950670669
2023-05-01,New Zealand,11146,87.40418357544748
2023-05-01,Other Markets In Oceania,3227,160.39431719338938
2023-05-01,Africa,4515,59.56071499241475
2023-05-01,Egypt,253,58.58741798533384
2023-05-01,Mauritius,363,33.26206475259622
2023-05-01,South Africa (Rep Of),1823,51.18749561270094
2023-05-01,Other Markets In Africa,2076,83.17585389469467
2023-05-01,Others,45,10800.0
2023-04-01,Total International Visitor Arrivals By Place Of Residence,1128610,70.84802607405226
2023-04-01,Southeast Asia,489334,88.64314134440608
2023-04-01,Brunei Darussalam,5850,96.68888766459148
2023-04-01,Indonesia,220067,84.89622346112968
2023-04-01,Malaysia,98190,96.52257255904254
2023-04-01,Myanmar,11787,90.67329944292372
2023-04-01,Philippines,57030,82.52012178578964
2023-04-01,Thailand,49727,112.89894749189759
2023-04-01,Vietnam,36630,74.25677342189996
2023-04-01,Other Markets In Southeast Asia,10053,105.31112507856695
2023-04-01,Greater China,150903,39.609269802272564
2023-04-01,China,90725,30.015549526897374
2023-04-01,Hong Kong SAR,32791,80.54414973533494
2023-04-01,Taiwan,25280,71.27333898770995
2023-04-01,Other Markets In Greater China,2107,83.01539875890599
2023-04-01,North Asia,54012,42.35258139788663
2023-04-01,Japan,22134,30.03568892286398
2023-04-01,South Korea,31780,59.04794936269835
2023-04-01,Other Markets In North Asia,98,596.9543147208121
2023-04-01,South Asia,114668,80.2953621214535
2023-04-01,Bangladesh,9824,86.05842932854453
2023-04-01,India,97032,82.11493286638228
2023-04-01,Pakistan,684,41.09342144788224
2023-04-01,Sri Lanka,4897,59.51387482276685
2023-04-01,Other Markets In South Asia,2231,66.93
2023-04-01,West Asia,11604,82.44307349824159
2023-04-01,Iran,421,63.43545956805625
2023-04-01,Israel,1275,62.9707371280405
2023-04-01,Kuwait,308,38.4
2023-04-01,Saudi Arabia,750,58.17335660267597
2023-04-01,United Arab Emirates,6714,98.82006623328834
2023-04-01,Other Markets In West Asia,2136,85.39730134932533
2023-04-01,Americas,61029,76.07142745850001
2023-04-01,Canada,9428,81.64950239241357
2023-04-01,USA,44779,73.66895664846471
2023-04-01,Other Markets In Americas,6822,86.41003177149852
2023-04-01,Europe,135415,76.18966349072983
2023-04-01,Belgium & Luxembourg,2144,74.65614299808485
2023-04-01,Denmark,2407,75.91263896554443
2023-04-01,Finland,1318,51.392363931762794
2023-04-01,France,13260,74.77162512687492
2023-04-01,Germany,24219,76.32899723445662
2023-04-01,Italy,4220,49.29714574977609
2023-04-01,Netherlands,6398,77.19827456185334
2023-04-01,Norway,1810,64.01414677276746
2023-04-01,Rep Of Ireland,1893,91.99740806739025
2023-04-01,Russian Federation,5044,75.41584121406945
2023-04-01,Spain,4517,82.88200125384179
2023-04-01,Sweden,2150,51.44874070233513
2023-04-01,Switzerland,7350,89.99908164202407
2023-04-01,United Kingdom,41576,82.08206034342348
2023-04-01,Other Markets In Europe,17109,75.05812848222511
2023-04-01,Oceania,106741,97.00008935968485
2023-04-01,Australia,92937,97.54297949159302
2023-04-01,New Zealand,11065,86.7690015487463
2023-04-01,Other Markets In Oceania,2739,136.13883941515138
2023-04-01,Africa,4812,63.47866235736429
2023-04-01,Egypt,155,35.89347742184485
2023-04-01,Mauritius,581,53.23762981062921
2023-04-01,South Africa (Rep Of),2177,61.1273603668952
2023-04-01,Other Markets In Africa,1899,76.08427097592735
2023-04-01,Others,92,22080.0
2023-03-01,Total International Visitor Arrivals By Place Of Residence,1021040,64.09536380383862
2023-03-01,Southeast Asia,414934,75.16553767079293
2023-03-01,Brunei Darussalam,4460,73.71494683488513
2023-03-01,Indonesia,171507,66.16301670467615
2023-03-01,Malaysia,97835,96.17360104199946
2023-03-01,Myanmar,9122,70.1723795298507
2023-03-01,Philippines,50591,73.20314713773249
2023-03-01,Thailand,43145,97.95533793588838
2023-03-01,Vietnam,31347,63.54701273426968
2023-03-01,Other Markets In Southeast Asia,6927,72.56442489000628
2023-03-01,Greater China,105132,27.59522178387785
2023-03-01,China,60888,20.144246675047974
2023-03-01,Hong Kong SAR,23465,57.63680502392834
2023-03-01,Taiwan,19204,54.14292729113852
2023-03-01,Other Markets In Greater China,1575,62.054700068949664
2023-03-01,North Asia,71803,56.30308824173246
2023-03-01,Japan,36302,49.261569498410054
2023-03-01,South Korea,35396,65.76655807558434
2023-03-01,Other Markets In North Asia,105,639.5939086294416
2023-03-01,South Asia,92470,64.7513877923292
2023-03-01,Bangladesh,9711,85.06854715080372
2023-03-01,India,75339,63.75687327088356
2023-03-01,Pakistan,1060,63.68278762391108
2023-03-01,Sri Lanka,4088,49.68199311322665
2023-03-01,Other Markets In South Asia,2272,68.16
2023-03-01,West Asia,12923,91.814188109081
2023-03-01,Iran,1414,213.0587644399799
2023-03-01,Israel,1639,80.94826521792814
2023-03-01,Kuwait,205,25.558441558441558
2023-03-01,Saudi Arabia,880,68.25673841380647
2023-03-01,United Arab Emirates,6795,100.0122654237704
2023-03-01,Other Markets In West Asia,1990,79.56021989005497
2023-03-01,Americas,73624,91.77084296325688
2023-03-01,Canada,12626,109.34520759510116
2023-03-01,USA,54157,89.09733770765098
2023-03-01,Other Markets In Americas,6841,86.6506929564382
2023-03-01,Europe,161938,91.1125187487487
2023-03-01,Belgium & Luxembourg,2215,77.12843131565201
2023-03-01,Denmark,2679,84.49105101316722
2023-03-01,Finland,2131,83.09341998375304
2023-03-01,France,12924,72.87695951280027
2023-03-01,Germany,34976,110.23093469062945
2023-03-01,Italy,4643,54.23854211284607
2023-03-01,Netherlands,6956,83.93110313414377
2023-03-01,Norway,2342,82.82935455349248
2023-03-01,Rep Of Ireland,1992,96.80868297424267
2023-03-01,Russian Federation,6635,99.20382760811871
2023-03-01,Spain,3936,72.22128778727503
2023-03-01,Sweden,2786,66.667996091491
2023-03-01,Switzerland,5940,72.73395169437048
2023-03-01,United Kingdom,50330,99.3647800915072
2023-03-01,Other Markets In Europe,21453,94.1154965415381
2023-03-01,Oceania,83827,76.1771623907805
2023-03-01,Australia,74268,77.94873947815864
2023-03-01,New Zealand,6871,53.88068772177459
2023-03-01,Other Markets In Oceania,2688,133.6039431719339
2023-03-01,Africa,4300,56.72449046896643
2023-03-01,Egypt,168,38.903898108838284
2023-03-01,Mauritius,474,43.433109346365306
2023-03-01,South Africa (Rep Of),1995,56.017034419823574
2023-03-01,Other Markets In Africa,1663,66.6288270842376
2023-03-01,Others,89,21360.0
2023-02-01,Total International Visitor Arrivals By Place Of Residence,957844,60.12826103514456
2023-02-01,Southeast Asia,376496,68.20247140726683
2023-02-01,Brunei Darussalam,4739,78.3262630158118
2023-02-01,Indonesia,156448,60.35363942820512
2023-02-01,Malaysia,88040,86.54493622668403
2023-02-01,Myanmar,7734,59.49497733872674
2023-02-01,Philippines,47446,68.65245832454103
2023-02-01,Thailand,37156,84.35806087254304
2023-02-01,Vietnam,27896,56.551104323705204
2023-02-01,Other Markets In Southeast Asia,7037,73.71673999580976
2023-02-01,Greater China,82278,21.596465946941954
2023-02-01,China,35312,11.682657314894463
2023-02-01,Hong Kong SAR,20227,49.683343499637694
2023-02-01,Taiwan,25037,70.58823529411764
2023-02-01,Other Markets In Greater China,1702,67.05847588403321
2023-02-01,North Asia,97981,76.83011697301211
2023-02-01,Japan,32932,44.68850219606744
2023-02-01,South Korea,64876,120.54105609988727
2023-02-01,Other Markets In North Asia,173,1053.8071065989848
2023-02-01,South Asia,76883,53.836714043880676
2023-02-01,Bangladesh,8006,70.13271429197144
2023-02-01,India,61301,51.876983877917596
2023-02-01,Pakistan,1584,95.16371282667467
2023-02-01,Sri Lanka,3829,46.53433259064209
2023-02-01,Other Markets In South Asia,2163,64.88999999999999
2023-02-01,West Asia,9159,65.07205361689027
2023-02-01,Iran,175,26.36865896534405
2023-02-01,Israel,1510,74.57710828497346
2023-02-01,Kuwait,359,44.75844155844156
2023-02-01,Saudi Arabia,688,53.36435912352143
2023-02-01,United Arab Emirates,4971,73.16570587513799
2023-02-01,Other Markets In West Asia,1456,58.21089455272364
2023-02-01,Americas,72702,90.62158841022902
2023-02-01,Canada,13407,116.10891796511336
2023-02-01,USA,52830,86.91420040059829
2023-02-01,Other Markets In Americas,6465,81.88813477026356
2023-02-01,Europe,156384,87.98762570863119
2023-02-01,Belgium & Luxembourg,2079,72.39278045383321
2023-02-01,Denmark,3216,101.4271071513049
2023-02-01,Finland,2312,90.15109666937448
2023-02-01,France,13722,77.37679034622758
2023-02-01,Germany,31063,97.89865977513217
2023-02-01,Italy,4861,56.785171916981426
2023-02-01,Netherlands,7053,85.10150523362795
2023-02-01,Norway,2439,86.25994694960212
2023-02-01,Rep Of Ireland,1868,90.78243965656894
2023-02-01,Russian Federation,7009,104.79572384405486
2023-02-01,Spain,3302,60.58808238658083
2023-02-01,Sweden,2967,70.99926216922248
2023-02-01,Switzerland,6310,77.26451770900297
2023-02-01,United Kingdom,45785,90.39174362188868
2023-02-01,Other Markets In Europe,22398,98.26126376438589
2023-02-01,Oceania,81765,74.30333523664413
2023-02-01,Australia,72385,75.9724175570436
2023-02-01,New Zealand,6821,53.4886000509714
2023-02-01,Other Markets In Oceania,2559,127.19214679203081
2023-02-01,Africa,4073,53.72996504188377
2023-02-01,Egypt,205,47.47201852566577
2023-02-01,Mauritius,274,25.106902871105685
2023-02-01,South Africa (Rep Of),1698,47.67765636333856
2023-02-01,Other Markets In Africa,1896,75.96407465527028
2023-02-01,Others,123,29520.0
2023-01-01,Total International Visitor Arrivals By Place Of Residence,931814,58.49423854845068
2023-01-01,Southeast Asia,362255,65.62270589764418
2023-01-01,Brunei Darussalam,3653,60.37683874166713
2023-01-01,Indonesia,168975,65.18623582520046
2023-01-01,Malaysia,72756,71.52048364503207
2023-01-01,Myanmar,8982,69.09540812728775
2023-01-01,Philippines,38484,55.68480390679167
2023-01-01,Thailand,29735,67.50960652505832
2023-01-01,Vietnam,31824,64.51399283042709
2023-01-01,Other Markets In Southeast Asia,7846,82.19149381940079
2023-01-01,Greater China,89388,23.4627105431008
2023-01-01,China,28375,9.387613313041753
2023-01-01,Hong Kong SAR,26208,64.37440383835985
2023-01-01,Taiwan,31444,88.65185407949176
2023-01-01,Other Markets In Greater China,3361,132.4227599566602
2023-01-01,North Asia,78923,61.88611385739107
2023-01-01,Japan,18335,24.88047150992641
2023-01-01,South Korea,60457,112.33045546320497
2023-01-01,Other Markets In North Asia,131,797.969543147208
2023-01-01,South Asia,72231,50.579187754166
2023-01-01,Bangladesh,8789,76.99180938198063
2023-01-01,India,56605,47.9029163049465
2023-01-01,Pakistan,1452,87.23340342445178
2023-01-01,Sri Lanka,3083,37.468098035244076
2023-01-01,Other Markets In South Asia,2302,69.06
2023-01-01,West Asia,8180,58.11654095274182
2023-01-01,Iran,156,23.50577599196384
2023-01-01,Israel,1342,66.27978762810224
2023-01-01,Kuwait,672,83.78181818181818
2023-01-01,Saudi Arabia,532,41.264300950164824
2023-01-01,United Arab Emirates,4074,59.96320372868882
2023-01-01,Other Markets In West Asia,1404,56.13193403298351
2023-01-01,Americas,67902,84.63848444652652
